"Molecule ChEMBL ID","Molecule Name","Molecular Weight","AlogP","Smiles","hERG_IC50_nM","Assay Type","Target Name","Document Year"
"CHEMBL3792700",,"461.53","1.27","Cc1cc(-n2cnnn2)ncc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1",9100,"B","HERG",2016
"CHEMBL3793411",,"447.5","0.97","Cc1c(CCN2CCN(C(=O)Cc3cncc(-n4cnnn4)c3)CC2)ccc2c1COC2=O",21000,"B","HERG",2016
"CHEMBL3794233",,"463.5","0.46","Cc1c(C(O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O",33000,"B","HERG",2016
"CHEMBL511742",,"418.97","3.87","CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@](C)(O)CC4)nc3cc2Cl)CC1",3100,"B","HERG",2009
"CHEMBL3965757",,"435.48","4.13","C[C@@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12",19700,"B","HERG",2016
"CHEMBL562788",,"526.39","6.04","O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1",4200,"B","HERG",2009
"CHEMBL565073",,"550.6","6.54","O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1",2170,"B","HERG",2009
"CHEMBL558052",,"532.61","6.55","O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccc1",3800,"B","HERG",2009
"CHEMBL3785865",,"428.53","4.98","Cc1c(O)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C",26000,"B","HERG",2016
"CHEMBL496555",,"439.35","4.54","CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1",630,"B","HERG",2009
"CHEMBL4288417",,"517.62","7.2","CCOc1cc(CN2CCC(c3ncc(-c4ccc(F)cc4)[nH]3)CC2)cc(OCC)c1-c1ccc(F)cc1",260,"B","HERG",2018
"CHEMBL4202598",,"463.85","4.09","Cl.Cl.FCCOc1ccccc1CCN1CCN(CCc2ccccc2Cl)CC1",850,"B","HERG",2017
"CHEMBL377697",,"476.69","3.44","O=C(Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1)C1CC1",1500,"T","HERG",2006
"CHEMBL3759601",,"422.92","1.43","COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCn2cncn2)C[C@H]1OC",7711,"B","HERG",2016
"CHEMBL4060444",,"392.51","3.12","Cc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1",8000,"B","HERG",2017
"CHEMBL4091096",,"422.53","3.21","CCOc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1",17000,"B","HERG",2017
"CHEMBL266725",,"461.49","3.18","Cn1c(=O)ccc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc21",47400,"B","HERG",2007
"CHEMBL386281",,"448.45","3.43","O=C(NC1CCN(Cc2ccc3ccc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1",51100,"B","HERG",2007
"CHEMBL215661",,"463.51","3.77","CC(=O)Nc1ccc2c(c1)C(N1CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC1)CC2",27200,"B","HERG",2007
"CHEMBL2204935",,"494.53","4.3","Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1",1701,"B","HERG",2016
"CHEMBL3775387",,"429.52","4.32","COc1cccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)n1",1025,"B","HERG",2016
"CHEMBL3774626",,"404.54","4.97","c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](c1nc(-c2ccsc2)c[nH]1)C3",146,"B","HERG",2016
"CHEMBL3775050",,"434.49","5.19","Fc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c(F)c1",634,"B","HERG",2016
"CHEMBL3775031",,"428.54","4.92","COc1cccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c1",247,"B","HERG",2016
"CHEMBL3775282",,"428.54","4.92","COc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1",69,"B","HERG",2016
"CHEMBL3774817",,"416.5","5.05","Fc1cccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c1",258,"B","HERG",2016
"CHEMBL3775729",,"412.54","5.09","CC1(c2nc(-c3ccccc3)c[nH]2)Cc2c([nH]c3ccccc23)C(C2CCOCC2)N1",2946,"B","HERG",2016
"CHEMBL4074997",,"520.82","3.67","CC[N+]1(C)CCc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C1.[I-]",3380,"B","HERG",2018
"CHEMBL217706",,"485.33","3.68","O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1",2.5,"B","HERG",2006
"CHEMBL387309",,"428.44","3.47","COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(F)c1",14.7,"B","HERG",2006
"CHEMBL216225",,"398.41","3.47","O=C(NC1CCN(Cc2cccc(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1",21.2,"B","HERG",2006
"CHEMBL217400",,"410.45","3.34","COc1cccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c1",10.4,"B","HERG",2006
"CHEMBL377734",,"401.44","4.06","O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F",16600,"B","HERG",2006
"CHEMBL4104261",,"426.56","3.94","Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2F",6130,"B","HERG",2017
"CHEMBL4080880",,"505.55","4.64","CCCCc1cc(OC2CCN(CCCS(=O)(=O)CCC)CC2)c2ncccc2c1.Cl.Cl",28.84,"B","HERG",2017
"CHEMBL2010842",,"465.56","3.08","CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1",1300,"B","HERG",2011
"CHEMBL2023916",,"423.49","4.42","O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1cccc(F)c1",7943.28,"B","HERG",2012
"CHEMBL1760324",,"390.47","4.21","Cc1cc(C[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F",4650,"B","HERG",2012
"CHEMBL2011534",,"492.5","4.16","N[C@H]1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)C[C@@H]1c1cc(F)c(F)cc1F",6100,"B","HERG",2012
"CHEMBL2177915",,"468.48","5.6","CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1",2900,"B","HERG",2012
"CHEMBL2177913","AZD-3839","431.42","4.63","NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21",4800,"B","HERG",2012
"CHEMBL2177912",,"431.42","4.63","NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21",7200,"B","HERG",2012
"CHEMBL4104355",,"353.25","3.24","NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1",2900,"B","HERG",2017
"CHEMBL4086461",,"353.25","3.24","NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@@H]3CCCNC3)c2n1",1500,"B","HERG",2017
"CHEMBL2017562",,"497.56","4","COc1cc(-c2cn(CC(=O)N3CCC(c4nc5ccccc5o4)CC3)nn2)ccc1-n1cnc(C)c1",10300,"B","HERG",2012
"CHEMBL2017566",,"520.52","5.2","COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4ccccc4c3)nn2)ccc1-n1cnc(C)c1",630,"B","HERG",2012
"CHEMBL2017568",,"366.43","2.29","COc1cc(-c2cn(C3CCCCNC3=O)nn2)ccc1-n1cnc(C)c1",43900,"B","HERG",2012
"CHEMBL2017569",,"378.44","2.29","COc1cc(-c2cn(C3C(=O)NC4CCC3C4)nn2)ccc1-n1cnc(C)c1",5350,"B","HERG",2012
"CHEMBL2017572",,"394.48","2.93","COc1cc(-c2cn(C3CC(C)(C)CCNC3=O)nn2)ccc1-n1cnc(C)c1",20800,"B","HERG",2012
"CHEMBL2017577",,"492.67","5.32","COc1cc(-c2cn([C@H]3C[C@@H](C(C)(C)C)CCN(CC(C)(C)C)C3=O)nn2)ccc1-n1cnc(C)c1",2100,"B","HERG",2012
"CHEMBL2424928",,"467.5","1.16","O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1",239000,"B","HERG",2013
"CHEMBL157101","KETOCONAZOLE","531.44","4.21","CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",1905.46,"B","HERG",2003
"CHEMBL2023457",,"301.35","4.1","COc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1",2500,"B","HERG",2012
"CHEMBL3787345",,"448.52","2.99","O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1",31000,"B","HERG",2016
"CHEMBL1422","SITAGLIPTIN","407.32","2.02","N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F",1000000,"F","HERG",2014
"CHEMBL1621","PALIPERIDONE","426.49","3.08","Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O",1258.93,"F","HERG",2014
"CHEMBL3775737",,"445.61","3.54","Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCOCC1",6309.57,"B","HERG",2016
"CHEMBL213761",,"380.42","3.33","O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1",19.9,"B","HERG",2006
"CHEMBL215631",,"422.44","2.62","O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(O)cc2o1",63.7,"B","HERG",2006
"CHEMBL2043325",,"592.66","4.87","COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1",13000,"B","HERG",2012
"CHEMBL2040896",,"511.54","3.55","Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccno3)cc1)C(=O)N2c1cc(O)ncn1",22000,"B","HERG",2012
"CHEMBL397395",,"445.56","5.02","COc1ccc2nccc(C3CN(C4CCN(Cc5ccc(C)c(C)c5)CC4)C(=O)O3)c2c1",6309.57,"T","HERG",2007
"CHEMBL246519",,"314.35","2.45","Fc1ccc(CN(C2CCOCC2)[C@H]2CCNC2)c(F)c1F",1200,"T","HERG",2007
"CHEMBL4070965",,"501.05","5.15","O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)cc1F)N1CCCCC1",3300,"B","HERG",2017
"CHEMBL4634943",,"426.95","3.46","Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3cccc(O)c3)CC2)n[nH]1",150,"B","HERG",2020
"CHEMBL4642053",,"478.95","4.77","Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3cccc(C(F)(F)F)c3)CC2)n[nH]1",2700,"B","HERG",2020
"CHEMBL4640857",,"438.96","3.52","Nc1nc(N2CCC(N3Cc4ccccc4OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n[nH]1",22000,"B","HERG",2020
"CHEMBL4648844",,"439.95","2.91","Nc1nc(N2CCC(N3Cc4cnccc4OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n[nH]1",17000,"B","HERG",2020
"CHEMBL3792966",,"447.5","0.97","Cc1c(CCN2CCN(C(=O)Cc3ccc(-n4cnnn4)cn3)CC2)ccc2c1COC2=O",33000,"B","HERG",2016
"CHEMBL4643920",,"380.45","2.93","COCc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1",5700,"B","HERG",2020
"CHEMBL3810135",,"419.45","3.59","CC(C)(C)c1cc(NC(=O)n2ncc3cc(Oc4ncnc5c4CNC5)ccc32)no1",7700,"B","HERG",2016
"CHEMBL845","N-DESMETHYLCLOZAPINE","312.8","3.38","Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2",4466.84,"B","HERG",2003
"CHEMBL3806193",,"396.32","4.04","CC1CCN(CCCOc2ccc(=O)n(-c3ccc(Cl)c(Cl)c3)n2)CC1",1460,"B","HERG",2016
"CHEMBL3415594",,"434.55","3.02","Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(C)c1-c1cnn(C)c1",1000,"B","HERG",2015
"CHEMBL3415591",,"406.51","1.11","Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CCS(C)(=O)=O)cnc2C(N)=O)c1",14000,"B","HERG",2015
"CHEMBL319742",,"326.4","1.93","O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1CNc2ccccc21",5888.44,"B","HERG",2003
"CHEMBL1257578",,"356.49","3.73","Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1",0.26,"B","HERG",2010
"CHEMBL1258615",,"350.46","3.92","CC(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2",6,"B","HERG",2010
"CHEMBL1257348",,"380.49","3.93","COc1cccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1",4.6,"B","HERG",2010
"CHEMBL1257458",,"365.48","3.62","Cc1ccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cn1",3,"B","HERG",2010
"CHEMBL1258166",,"300.4","2.57","NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC2CC2)c1",7.3,"B","HERG",2010
"CHEMBL1258503",,"379.46","2.8","NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC(=O)Nc2ccccc2)c1",0.72,"B","HERG",2010
"CHEMBL1258616",,"370.52","4.29","Cc1ccc(C(C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1",1.6,"B","HERG",2010
"CHEMBL4066423",,"432.52","2.96","Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2cncc(C#N)c2)C3)ccc2c1COC2=O",2400,"B","HERG",2017
"CHEMBL4087512",,"337.43","4.91","c1cncc(C(Cc2ccccc2-c2ccncc2)c2cccnc2)c1",22100,"B","HERG",2017
"CHEMBL1980297","ILORASERTIB","488.55","5.18","Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12",1000,"B","HERG",2012
"CHEMBL2031967",,"604.83","8.61","COc1c(C(C)(C)C)cc(CN2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1C(C)(C)C",130,"B","HERG",2012
"CHEMBL2031975",,"546.7","7.23","CC(C)(C)c1ccc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1",820,"B","HERG",2012
"CHEMBL1922270",,"434.55","5.99","C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCC3CCOCC3)C[C@@H]21",30,"B","HERG",2012
"CHEMBL4061436",,"420.48","4.77","COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1",66000,"A","HERG",2017
"CHEMBL2203847",,"385.43","1.64","CNc1cc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)ncc1C(=O)OC",5000,"B","HERG",2012
"CHEMBL2153098",,"259.3","4.2","CN(C)c1ccc(/C=C/c2c(F)cccc2F)cc1",32100,"B","HERG",2014
"CHEMBL4070728",,"503.37","3.22","CCOC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Br",3800,"B","HERG",2018
"CHEMBL4092509",,"509.4","3.29","CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@H]1c1ccc(F)cc1Br",4880,"B","HERG",2018
"CHEMBL2325214",,"363.27","4.62","C[n+]1c(C#Cc2ccc(Cl)cc2)cccc1C#Cc1ccc(Cl)cc1",1159,"B","HERG",2013
"CHEMBL2325208",,"318.57","6.32","CCCCCCCCc1cccc(CCCCCCCC)[n+]1C",15,"B","HERG",2013
"CHEMBL2325206",,"446.66","5.51","Cc1ccc(CCOCCCc2cccc(CCCOCCc3ccc(C)cc3)[n+]2C)cc1",371,"B","HERG",2013
"CHEMBL2336059",,"397.52","3.05","CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2",2400,"B","HERG",2013
"CHEMBL2324511",,"400.39","2.63","N#CC=C1CCN(c2ccc(N3C[C@H](Cn4cc(F)nn4)OC3=O)cc2F)CC1",2370,"B","HERG",2013
"CHEMBL3920038",,"463.48","0.6","Cc1c([C@H]2CN3CCN(C(=O)Cc4cnc(-n5cnnn5)nc4)C[C@H]3CO2)ccc(F)c1C#N",25200,"B","HERG",2016
"CHEMBL4591849",,"586.69","3.97","COc1cc([C@](O)(CCN(C)C)[C@H](c2cc(OC)nc(N(C)C)c2)c2cc3cc(C#N)ccc3nc2OC)cc(OC)n1",9400,"B","HERG",2019
"CHEMBL3218645",,"486.06","6.81","Cc1ccccc1-c1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1",8700,"B","HERG",2013
"CHEMBL3218649",,"509.08","5.51","COCCN1CCC[C@@H](Cn2c(-c3ccccc3C)nc3nc(-c4ccc(Cl)cc4)sc3c2=O)C1",3700,"B","HERG",2013
"CHEMBL4591121",,"455.58","5.52","CC(C)c1ccc(-c2cc(CN3CCN(c4ccccn4)CC3)nn2-c2ccc(F)cc2)cc1",25100,"B","HERG",2019
"CHEMBL4515914",,"435.61","None","C[Si]1(C)CCN(Cc2cc(-c3ccc(C(F)(F)F)cc3)n(C3CCCCC3)n2)CC1",2500,"B","HERG",2019
"CHEMBL4436020",,"405.46","3.95","C[C@H](NC(=O)[C@H]1CNC[C@@H]1c1ccc(C(F)(F)F)cc1)c1ccc(N(C)C)cc1",32000,"B","HERG",2019
"CHEMBL4209441",,"498.52","3.41","Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1",24000,"B","HERG",2018
"CHEMBL4211893",,"552.61","4.84","CC(C1CC1)n1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1",13500,"B","HERG",2018
"CHEMBL3634812",,"476.52","6.14","O=C(c1ccc(F)cc1F)C1CCN(CCCOc2ccc(-c3nc4ccccc4o3)cc2)CC1",850,"B","HERG",2015
"CHEMBL2031958",,"538.68","6.5","COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC",3400,"B","HERG",2014
"CHEMBL3318990",,"428.5","3.03","COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C#N)ccc5[nH]4)CC3)c2c1",4500,"B","HERG",2014
"CHEMBL1729","CISAPRIDE","465.95","3.36","COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC",98,"B","HERG",2015
"CHEMBL3218915",,"550.61","4.45","Cc1ncccc1-c1nc2cn(-c3cccc(OC(F)F)c3)nc2c(=O)n1C[C@H]1CCCN(C[C@H]2CCCO2)C1",8400,"B","HERG",2013
"CHEMBL3317856","GEPOTIDACIN","448.53","1.09","O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1",1400000,"B","HERG",2014
"CHEMBL3359237",,"363.86","4.5","Cc1nc(-c2ccc(F)cc2)nc(OCCCN2CCCCC2)c1Cl",1540,"B","HERG",2014
"CHEMBL3220879",,"502.5","3.77","C[C@@H](N)C(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1",4920,"B","HERG",2012
"CHEMBL2403843",,"551.76","6.36","Cc1cc(Nc2ncc(C)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C)CC1",1100,"B","HERG",2013
"CHEMBL4278050",,"399.84","4.62","CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1ccc2c(c1)OCCO2.Cl",3900,"B","HERG",2018
"CHEMBL3237443",,"432.51","3.78","Fc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12",720,"B","HERG",2014
"CHEMBL3261919",,"358.45","2.92","N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)cc2)cc1",1400,"B","HERG",2014
"CHEMBL3261920",,"404.54","3.64","CSc1cc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)cc2)ccc1C#N",2700,"B","HERG",2014
"CHEMBL3237578",,"345.41","1.22","COc1ccc(Nc2cc(NCCN)nnc2C(N)=O)nc1C(C)C",12589.25,"B","HERG",2014
"CHEMBL1642897",,"306.24","4.66","CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1",1600,"B","HERG",2011
"CHEMBL3416024",,"365.44","2.48","NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12",8100,"B","HERG",2015
"CHEMBL4061934",,"482.52","1.71","COc1ccc2ncc(F)c(C[C@H](N)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)CO3)c2n1",5000,"B","HERG",2017
"CHEMBL3237572",,"385.52","2.8","CC(C)C[C@H](CN)Nc1cc(Nc2cccc(C(C)(C)C)n2)c(C(N)=O)nn1",3981.07,"B","HERG",2014
"CHEMBL3237579",,"345.41","1.05","CCCc1nc(Nc2cc(NCCN)nnc2C(N)=O)ccc1OC",10000,"B","HERG",2014
"CHEMBL3338895",,"379.4","3.64","O=C1NC(=O)/C(=C\c2ccccc2OCc2nnc(-c3ccccc3)o2)S1",41000,"B","HERG",2014
"CHEMBL3093979",,"273.81","3.82","CCCCN(CC)CC#CC#Cc1ccc(Cl)cc1",9929,"B","HERG",2013
"CHEMBL3093976",,"319.92","5.57","CCCCCCCN(CC)CC#CCCc1ccc(Cl)cc1",765,"B","HERG",2013
"CHEMBL4167669",,"426.47","2.91","CN(C)CCC(=O)N[C@H]1c2ccccc2C[C@@H]1NC(=O)c1cc2cc(F)c(F)cc2[nH]1",3981.07,"B","HERG",2018
"CHEMBL45816","MIBEFRADIL","495.64","5.27","COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C",1400,"B","HERG",2011
"CHEMBL3393706",,"433.46","4.49","Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1",3700,"B","HERG",2015
"CHEMBL3357994",,"516.48","2.72","C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2F)cn1",6900,"B","HERG",2014
"CHEMBL3703263",,"380.83","3.6","NC1=NC2(CO1)c1cc(-c3cnc4[nH]cc(Cl)c4c3)ccc1OCC21CC1",4430,"B","HERG",2016
"CHEMBL4173253",,"454.64","3.74","O=S(=O)(CC1CC1)NCCOc1ccc2c(c1)[C@@H](Cc1ccccc1)[C@@H](N1CCC1)CC2",80,"B","HERG",2018
"CHEMBL272679",,"408.51","3.52","Cc1cc(C)n(-c2cc(NC(=O)CC3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1",4170,"B","HERG",2008
"CHEMBL2207658",,"481.3","3.37","O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F",3162.28,"B","HERG",2012
"CHEMBL2208435",,"475.38","3.57","O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12",6309.57,"B","HERG",2012
"CHEMBL3827961",,"371.95","5.11","COc1ccc(/C=C/CN(C)Cc2ccc3c(c2)CCCCC3)cc1.Cl",3200,"B","HERG",2017
"CHEMBL4068450",,"385.88","2.8","CN1CCc2c(sc3c2c2ncnn2c(=O)n3Cc2ccc(Cl)cc2)C1",69,"B","HERG",2017
"CHEMBL4102858",,"465.58","2.95","COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)cc1",2200,"B","HERG",2017
"CHEMBL23","DILTIAZEM","414.53","3.37","COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1",17300,"F","HERG",2011
"CHEMBL1642479",,"440.54","5.04","O=c1cc(OCc2ccc3ccccc3c2)ccn1-c1ccc(OCCN2CCCC2)cc1",0.67,"B","HERG",2011
"CHEMBL3577940",,"503.61","5.06","CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CCc2ccccc2)C1",1600,"B","HERG",2015
"CHEMBL2022497",,"425.46","3.26","O=C(Nc1ccc(-c2nnc(NCCCN3CCOCC3)o2)cc1)c1ccccc1F",31622.78,"B","HERG",2012
"CHEMBL2146877",,"419.53","3.03","CCOc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N",670,"B","HERG",2012
"CHEMBL3608750",,"545.58","2.7","O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(Oc6cncc(F)c6)cc54)CC3)nc2N1",79000,"B","HERG",2015
"CHEMBL3407783",,"424.49","0.36","CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccs4)nc31)[C@H](O)[C@@H]2O",11500,"B","HERG",2014
"CHEMBL1294","QUINIDINE","324.42","3.17","C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12",2670,"B","HERG",2016
"CHEMBL2435858",,"569.71","4.9","Cc1nc(Oc2ccc(C(N)=O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1",18000,"B","HERG",2013
"CHEMBL512351","BETRIXABAN","451.91","4.14","COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1",8900,"B","HERG",2010
